,time,Company,CCI_daily_10,CCI_daily_25,CCI_daily_50,ROCR_CCI_daily_50,ROCR_ROC_daily_10_close,"APO_daily_close_(8, 20)_2","APO_daily_close_(5, 10)_2",MACD_daily_close_26_52_9,MACD_Hist_x,MACD_Signal_x,MACD_daily_close_12_26_9,MACD_Hist_y,MACD_Signal_y,"PPO_daily_close_(8, 20)_2","PPO_daily_close_(5, 10)_2",CCI_daily_5
46,2024-04-08,LTH,2.2279,72.4679,95.8661,1.0094,1.1176,0.0732,-0.0952,0.2386,0.0488,0.1899,0.282,-0.0328,0.3148,0.4944,-0.6384,94.4385
47,2024-04-05,LTH,-85.6877,11.0501,66.6887,0.9959,1.0575,0.0781,-0.1696,0.2238,0.0462,0.1777,0.2729,-0.0501,0.323,0.5292,-1.1408,-74.2537
48,2024-04-04,LTH,-6.1143,67.826,98.7022,1.0429,1.0824,0.1601,-0.0913,0.2302,0.064,0.1661,0.3164,-0.0191,0.3355,1.0835,-0.6113,-27.1502
49,2024-04-03,LTH,-50.8366,23.2513,72.5014,1.0246,1.1755,0.21,-0.0109,0.2239,0.0738,0.1501,0.3358,-0.0045,0.3403,1.4227,-0.073,-99.0308
50,2024-04-02,LTH,-9.4333,53.3628,88.0487,1.025,1.2324,0.2933,0.1202,0.226,0.0943,0.1317,0.3801,0.0387,0.3414,1.9869,0.8022,-78.1481
51,2024-04-01,LTH,109.6483,132.807,151.8527,1.0764,1.2188,0.3503,0.2327,0.2219,0.1138,0.1081,0.4169,0.0852,0.3317,2.3757,1.5516,58.8712
52,2024-03-28,LTH,165.6472,151.9373,177.7984,1.0808,1.269,0.329,0.2776,0.1974,0.1178,0.0797,0.4099,0.0995,0.3104,2.2418,1.8628,126.0028
53,2024-03-27,LTH,150.9463,115.131,150.9714,1.0657,1.2358,0.2451,0.2347,0.1567,0.1065,0.0502,0.3635,0.0779,0.2855,1.6826,1.5929,157.8414
54,2024-03-26,LTH,76.9163,74.4884,106.3979,1.0166,1.1636,0.1477,0.147,0.115,0.0915,0.0236,0.3101,0.044,0.2661,1.0215,1.0092,38.3432
55,2024-03-25,LTH,97.5193,81.6305,111.8354,0.9953,1.1327,0.1389,0.1368,0.096,0.0953,0.0007,0.3077,0.0527,0.255,0.9641,0.9429,63.9515
56,2024-03-22,LTH,119.4181,93.2786,121.6079,1.0204,1.1367,0.142,0.1115,0.076,0.0991,-0.0231,0.3043,0.0624,0.2419,0.9899,0.7705,119.0206
57,2024-03-21,LTH,45.8969,77.8371,95.0489,0.9932,1.1146,0.1066,-0.0083,0.0414,0.0893,-0.0479,0.266,0.0397,0.2263,0.748,-0.0578,163.9042
58,2024-03-20,LTH,-108.4096,41.8626,42.714,1.0107,1.1161,0.135,-0.0877,0.018,0.0883,-0.0702,0.2519,0.0355,0.2164,0.9529,-0.6112,-120.478
59,2024-03-19,LTH,-64.7272,57.0572,55.8304,1.0237,1.0517,0.2298,-0.0945,0.0064,0.0987,-0.0923,0.2668,0.0594,0.2075,1.6274,-0.6569,-50.7124
60,2024-03-18,LTH,-26.5583,64.9248,60.9131,1.0605,1.066,0.3419,-0.083,-0.0075,0.1095,-0.117,0.28,0.0874,0.1926,2.4312,-0.5758,-48.297
61,2024-03-15,LTH,-22.6667,60.7885,51.3171,1.0451,1.0337,0.4359,-0.0516,-0.0283,0.116,-0.1443,0.2796,0.1088,0.1708,3.117,-0.3582,-112.5601
62,2024-03-14,LTH,15.6963,80.2666,68.9773,1.0451,1.0813,0.5604,0.0648,-0.0415,0.1318,-0.1733,0.3004,0.1568,0.1436,4.0241,0.4493,-129.0172
63,2024-03-13,LTH,49.5685,104.782,87.2532,1.0547,1.1005,0.6396,0.1796,-0.0655,0.1408,-0.2063,0.2992,0.1948,0.1044,4.6209,1.2482,-73.7348
64,2024-03-12,LTH,69.8729,122.6174,92.6775,1.1659,1.1181,0.688,0.2675,-0.0963,0.1452,-0.2415,0.2831,0.2274,0.0557,5.0087,1.8676,15.338
65,2024-03-11,LTH,102.8702,156.0068,110.0124,1.2333,1.1132,0.7178,0.3525,-0.1314,0.1464,-0.2778,0.2564,0.2575,-0.0012,5.268,2.4793,74.2813
66,2024-03-08,LTH,110.4018,174.7707,105.2431,1.1755,1.0692,0.6904,0.3681,-0.1814,0.133,-0.3144,0.1911,0.2566,-0.0655,5.1204,2.6261,97.7386
67,2024-03-07,LTH,103.5514,170.5217,80.4227,1.2011,1.1045,0.6154,0.3588,-0.2336,0.114,-0.3476,0.1131,0.2428,-0.1297,4.6121,2.603,119.9469
68,2024-03-06,LTH,82.2484,136.6049,37.5036,1.1291,1.021,0.4688,0.328,-0.2924,0.0837,-0.3761,0.0099,0.2002,-0.1904,3.5527,2.4282,130.5228
69,2024-03-05,LTH,61.5456,82.2481,-6.9209,1.1004,0.9964,0.3597,0.3942,-0.3325,0.0645,-0.397,-0.0599,0.1805,-0.2404,2.7454,2.9611,-17.0369
70,2024-03-04,LTH,48.8053,39.6946,-36.6187,1.0463,0.9707,0.2285,0.4077,-0.37,0.0432,-0.4132,-0.1318,0.1538,-0.2856,1.7556,3.1071,-7.5183
71,2024-03-01,LTH,78.5283,59.3915,-21.218,1.0266,0.963,0.1143,0.38,-0.3962,0.0278,-0.424,-0.185,0.139,-0.324,0.8816,2.9262,32.4377
72,2024-02-29,LTH,120.1451,87.2358,-0.3656,1.0497,0.9971,-0.02,0.2954,-0.4227,0.0082,-0.4309,-0.2462,0.1126,-0.3588,-0.1545,2.2986,68.4875
73,2024-02-28,LTH,214.1249,136.1046,33.4272,1.0753,0.9554,-0.2017,0.0886,-0.4602,-0.0272,-0.433,-0.343,0.0439,-0.3869,-1.5698,0.6996,166.6667
74,2024-02-27,LTH,-68.8825,-116.6331,-143.556,0.9166,0.8613,-0.3951,-0.1788,-0.4996,-0.0734,-0.4262,-0.4586,-0.0607,-0.3979,-3.0903,-1.4347,-6.6392
75,2024-02-26,LTH,-124.6937,-152.2039,-173.3418,0.8866,0.8452,-0.4134,-0.2561,-0.4895,-0.0817,-0.4078,-0.4681,-0.0854,-0.3827,-3.2174,-2.0448,-144.2308
76,2024-02-23,LTH,-87.4566,-125.831,-153.895,0.9129,0.8914,-0.3609,-0.2247,-0.458,-0.0706,-0.3874,-0.4266,-0.0652,-0.3614,-2.7835,-1.7708,-50.4587
77,2024-02-22,LTH,-121.4983,-151.2077,-172.3633,0.9209,0.9086,-0.3522,-0.2478,-0.4424,-0.0727,-0.3697,-0.4203,-0.0753,-0.3451,-2.7004,-1.9382,-89.3209
78,2024-02-21,LTH,-135.0649,-159.1,-173.8742,0.949,0.8708,-0.2841,-0.1948,-0.4133,-0.0617,-0.3516,-0.3808,-0.0545,-0.3262,-2.1605,-1.5047,-111.8787
79,2024-02-20,LTH,-132.6993,-145.4378,-163.9091,0.9768,0.8773,-0.2221,-0.1716,-0.3891,-0.053,-0.3361,-0.3492,-0.0366,-0.3126,-1.6771,-1.3128,-112.1318
80,2024-02-16,LTH,-66.3039,-107.2955,-139.4805,0.9781,0.8919,-0.1738,-0.1212,-0.3681,-0.0452,-0.3229,-0.3222,-0.0187,-0.3035,-1.3047,-0.92,-43.6691
81,2024-02-15,LTH,-15.1915,-83.8668,-123.3331,0.9599,0.8923,-0.1657,-0.0877,-0.356,-0.0445,-0.3116,-0.3145,-0.0157,-0.2988,-1.2376,-0.6631,-13.6872
82,2024-02-14,LTH,-63.3868,-111.2745,-144.8003,0.9842,0.9109,-0.1942,-0.0627,-0.3499,-0.0495,-0.3005,-0.3215,-0.0267,-0.2949,-1.4461,-0.4731,-58.3
83,2024-02-13,LTH,-137.4317,-156.1929,-178.5002,0.9246,0.8627,-0.2099,-0.0167,-0.3387,-0.0506,-0.2881,-0.3177,-0.0295,-0.2882,-1.5568,-0.1254,-141.8364
84,2024-02-12,LTH,40.9357,-55.613,-97.7012,0.9699,0.9502,-0.163,0.0879,-0.3112,-0.0357,-0.2755,-0.2736,0.0072,-0.2808,-1.2003,0.6559,57.4324
85,2024-02-09,LTH,31.9852,-57.1561,-99.4102,0.9656,0.974,-0.2287,0.0237,-0.3119,-0.0454,-0.2665,-0.2947,-0.0121,-0.2826,-1.6818,0.177,91.5658
86,2024-02-08,LTH,3.775,-69.7485,-110.243,0.9736,0.9757,-0.2834,-0.0562,-0.3093,-0.0541,-0.2552,-0.3113,-0.0317,-0.2796,-2.0794,-0.4195,149.2079
87,2024-02-07,LTH,-59.6872,-122.2509,-148.5189,0.9637,0.909,-0.3579,-0.1667,-0.3128,-0.0711,-0.2417,-0.3463,-0.0746,-0.2717,-2.6218,-1.2471,6.1475
88,2024-02-06,LTH,-102.3857,-157.3559,-174.6398,0.9157,0.8714,-0.3688,-0.2259,-0.2998,-0.0759,-0.2239,-0.3462,-0.0932,-0.253,-2.6897,-1.6829,-52.4781
89,2024-02-05,LTH,-152.9658,-192.1316,-202.7326,0.8981,0.8559,-0.3448,-0.2426,-0.2785,-0.0736,-0.2049,-0.3267,-0.097,-0.2297,-2.4992,-1.7932,-112.6703
90,2024-02-02,LTH,-159.2085,-165.4473,-186.3267,0.9364,0.8899,-0.2798,-0.1892,-0.2461,-0.0596,-0.1865,-0.2778,-0.0724,-0.2055,-2.0126,-1.3817,-135.3819
91,2024-02-01,LTH,-110.0299,-110.2399,-140.8911,0.98,0.8932,-0.2252,-0.1496,-0.2211,-0.0495,-0.1716,-0.2419,-0.0546,-0.1874,-1.6105,-1.0826,-64.0929
92,2024-01-31,LTH,-159.9935,-134.3616,-164.4483,0.9881,0.8727,-0.2123,-0.165,-0.2116,-0.0524,-0.1592,-0.2404,-0.0667,-0.1737,-1.5137,-1.19,-147.0253
93,2024-01-30,LTH,-66.2174,-95.2206,-127.6353,0.963,0.9096,-0.1286,-0.0877,-0.1831,-0.0369,-0.1461,-0.1923,-0.0352,-0.157,-0.9117,-0.6267,-118.8406
94,2024-01-29,LTH,-51.7586,-89.8196,-121.2024,0.9688,0.9446,-0.1075,-0.0569,-0.1705,-0.0336,-0.1369,-0.1779,-0.0297,-0.1482,-0.7595,-0.4053,-76.9231
95,2024-01-26,LTH,-9.0635,-65.3287,-93.4974,0.9615,0.9258,-0.1289,-0.0316,-0.1632,-0.0347,-0.1285,-0.1753,-0.0344,-0.1408,-0.9088,-0.2245,-31.9039
96,2024-01-25,LTH,-42.8694,-89.876,-106.421,0.9512,0.959,-0.145,-0.0044,-0.1544,-0.0346,-0.1198,-0.1694,-0.0372,-0.1322,-1.0195,-0.0314,-59.5452
97,2024-01-24,LTH,-57.7987,-102.1355,-105.3983,0.9589,0.9517,-0.1657,-0.0036,-0.147,-0.0358,-0.1112,-0.1665,-0.0436,-0.1229,-1.162,-0.0257,-50.2803
98,2024-01-23,LTH,54.4006,-10.5936,-20.2813,0.9709,0.9391,-0.1395,0.0045,-0.1276,-0.0254,-0.1022,-0.1339,-0.0219,-0.112,-0.9736,0.0315,93.5773
99,2024-01-22,LTH,26.5427,-31.9571,-31.5188,1.0112,0.9737,-0.1782,-0.0836,-0.1287,-0.0328,-0.0959,-0.1485,-0.042,-0.1065,-1.2417,-0.588,97.446
100,2024-01-19,LTH,-49.6624,-99.0741,-80.1487,1.0217,0.9895,-0.2288,-0.1793,-0.1323,-0.0447,-0.0877,-0.172,-0.076,-0.096,-1.5936,-1.2636,-3.9799
101,2024-01-18,LTH,-84.8203,-138.8927,-98.7108,0.9993,0.9838,-0.2322,-0.2034,-0.125,-0.0485,-0.0765,-0.1721,-0.095,-0.077,-1.6123,-1.4309,-58.4771
102,2024-01-17,LTH,-164.0907,-198.0624,-125.9207,0.9213,0.9452,-0.2124,-0.1542,-0.1103,-0.0459,-0.0644,-0.1543,-0.1011,-0.0533,-1.4683,-1.0813,-166.4922
103,2024-01-16,LTH,-28.0612,-72.0984,-27.8346,0.9496,0.9924,-0.118,0.0165,-0.0714,-0.0185,-0.0529,-0.0745,-0.0465,-0.028,-0.8092,0.1142,-166.6667
104,2024-01-12,LTH,13.0598,-26.1882,6.4676,0.9531,1.0028,-0.146,0.0738,-0.0626,-0.0143,-0.0483,-0.059,-0.0426,-0.0164,-0.9985,0.51,-49.4717
105,2024-01-11,LTH,0.5662,-25.6767,11.777,0.9758,0.9898,-0.1833,0.0923,-0.0566,-0.0119,-0.0447,-0.0487,-0.0429,-0.0057,-1.2508,0.6373,26.1354
106,2024-01-10,LTH,-0.4796,-25.5384,16.9206,0.9609,0.9443,-0.2181,0.0423,-0.0541,-0.0124,-0.0418,-0.0459,-0.0509,0.005,-1.4867,0.2919,47.7964
107,2024-01-09,LTH,-18.5977,-36.7399,18.1251,0.9429,0.9147,-0.2694,-0.1035,-0.0606,-0.022,-0.0387,-0.0651,-0.0829,0.0177,-1.8366,-0.7151,64.0774
108,2024-01-08,LTH,-3.1348,-13.9035,32.6881,0.9749,0.9749,-0.2561,-0.1899,-0.0518,-0.0186,-0.0332,-0.049,-0.0875,0.0384,-1.7421,-1.3071,78.3049
109,2024-01-05,LTH,-102.22,-114.4881,-8.6533,0.9642,0.9165,-0.2771,-0.3255,-0.0585,-0.03,-0.0285,-0.0695,-0.1298,0.0603,-1.8858,-2.2403,-47.7358
110,2024-01-04,LTH,-171.2557,-155.796,-23.4533,0.9178,0.9046,-0.2054,-0.3338,-0.0445,-0.0235,-0.021,-0.0417,-0.1345,0.0928,-1.3938,-2.2821,-100.7873
111,2024-01-03,LTH,-220.1943,-133.9027,-6.5177,0.957,0.905,-0.0492,-0.2333,-0.0121,0.0031,-0.0151,0.0362,-0.0902,0.1264,-0.3318,-1.5735,-152.1837
112,2024-01-02,LTH,-90.11,-41.4679,36.4892,1.009,0.9549,0.1007,-0.0784,0.0179,0.0338,-0.0159,0.1188,-0.0302,0.1489,0.6757,-0.5227,-84.3933
113,2023-12-29,LTH,48.9735,26.7379,65.0302,0.9869,0.9843,0.1824,0.0299,0.027,0.0513,-0.0243,0.1613,0.0049,0.1565,1.2223,0.1982,12.4298
114,2023-12-28,LTH,30.7234,19.7286,63.0118,1.0216,1.023,0.1919,0.0687,0.018,0.0551,-0.0372,0.1655,0.0102,0.1553,1.2874,0.456,-1.1544
115,2023-12-27,LTH,-53.0643,-40.9665,36.8844,1.0413,1.0047,0.1749,0.083,0.0057,0.0567,-0.051,0.1632,0.0105,0.1527,1.1751,0.5524,-122.8836
116,2023-12-26,LTH,88.2987,58.2689,77.6121,1.0794,1.0392,0.1972,0.1578,0.0018,0.0669,-0.0651,0.1825,0.0324,0.1501,1.3247,1.0496,101.5646
117,2023-12-22,LTH,90.0901,51.3726,74.5717,1.0702,1.0561,0.144,0.1339,-0.0218,0.06,-0.0819,0.1565,0.0145,0.142,0.9699,0.8968,102.4416
118,2023-12-21,LTH,89.4901,35.3732,66.4878,1.0506,1.0513,0.0796,0.0958,-0.0434,0.0535,-0.0969,0.1333,-0.005,0.1383,0.5373,0.6454,89.7803
119,2023-12-20,LTH,76.6613,10.3104,53.5852,1.0285,1.0264,-0.0012,0.091,-0.0642,0.0461,-0.1102,0.1099,-0.0297,0.1396,-0.0081,0.6171,15.7489
120,2023-12-19,LTH,111.1712,21.5963,57.1706,1.0279,1.1071,-0.0503,0.151,-0.0722,0.0496,-0.1218,0.1161,-0.0309,0.147,-0.3397,1.0272,47.2013
121,2023-12-18,LTH,0.4129,-33.7744,28.0726,0.9367,1.0671,-0.1545,0.1204,-0.0932,0.0409,-0.1342,0.0918,-0.0629,0.1547,-1.0447,0.8245,-20.3483
122,2023-12-15,LTH,-2.6639,-11.6591,36.254,0.9217,1.0774,-0.2095,0.1127,-0.0982,0.0462,-0.1444,0.1053,-0.0652,0.1705,-1.4137,0.7714,19.6245
123,2023-12-14,LTH,72.4339,72.8391,82.3664,1.0079,1.1137,-0.2384,0.0908,-0.0969,0.059,-0.1559,0.1372,-0.0496,0.1868,-1.6039,0.6194,166.6667
124,2023-12-13,LTH,-40.1081,-21.4665,23.7829,0.9518,1.0794,-0.3551,-0.1068,-0.1278,0.0429,-0.1707,0.0945,-0.1047,0.1992,-2.3947,-0.7333,98.2523
125,2023-12-12,LTH,-79.1507,-41.3817,5.8473,0.934,1.1358,-0.3851,-0.2755,-0.1429,0.0385,-0.1814,0.0865,-0.1388,0.2253,-2.5964,-1.8909,-49.3952
126,2023-12-11,LTH,-103.9043,-34.5806,1.3493,0.9193,1.11,-0.3234,-0.3599,-0.1386,0.0524,-0.191,0.1269,-0.1331,0.26,-2.1725,-2.4511,-81.1209
127,2023-12-08,LTH,-130.1001,-21.9632,2.7903,0.9307,1.1484,-0.2133,-0.3631,-0.1305,0.0736,-0.2041,0.1838,-0.1095,0.2933,-1.4279,-2.4478,-82.0911
128,2023-12-07,LTH,-157.436,3.1273,14.5964,0.9419,1.2815,-0.071,-0.2891,-0.1214,0.1011,-0.2225,0.2527,-0.0679,0.3207,-0.4738,-1.9271,-89.1577
129,2023-12-06,LTH,-209.7212,22.9252,25.4169,0.9723,1.2166,0.0797,-0.2114,-0.1186,0.1292,-0.2478,0.3177,-0.02,0.3377,0.5307,-1.3953,-117.337
130,2023-12-05,LTH,-111.2544,49.7157,49.6026,0.9906,1.2367,0.2655,-0.0549,-0.113,0.1672,-0.2801,0.4011,0.0584,0.3426,1.764,-0.3585,-130.2173
131,2023-12-04,LTH,137.6685,100.2461,105.4058,1.0575,1.3639,0.4409,0.0956,-0.1185,0.2034,-0.3219,0.4711,0.1431,0.328,2.9311,0.6194,115.4407
132,2023-12-01,LTH,67.3541,89.6251,85.9532,1.0887,1.3347,0.4857,0.1076,-0.1632,0.2096,-0.3727,0.4569,0.1647,0.2923,3.2532,0.7005,27.1956
133,2023-11-30,LTH,40.6994,86.9765,74.3856,1.0513,1.2508,0.5114,0.1034,-0.216,0.2091,-0.4251,0.424,0.1729,0.2511,3.4566,0.6782,-64.1197
134,2023-11-29,LTH,107.0528,113.0922,96.3194,1.0798,1.0881,0.615,0.2067,-0.2522,0.2252,-0.4774,0.4319,0.224,0.2079,4.1852,1.3579,148.4375
135,2023-11-28,LTH,87.683,104.9665,78.3431,1.1233,1.0721,0.6541,0.2189,-0.3084,0.2253,-0.5337,0.3949,0.243,0.1519,4.5001,1.4496,49.7016
136,2023-11-27,LTH,120.7593,114.7685,83.113,1.1283,1.0713,0.7167,0.2669,-0.3603,0.2297,-0.59,0.3673,0.2762,0.0911,4.982,1.7797,78.3332
137,2023-11-24,LTH,114.16,111.5925,72.8683,1.1384,1.0401,0.7471,0.2745,-0.4243,0.2231,-0.6475,0.3096,0.2875,0.0221,5.2611,1.8509,83.1167
138,2023-11-22,LTH,132.0361,114.494,70.7369,1.1166,1.0234,0.7708,0.2852,-0.4875,0.2157,-0.7032,0.2496,0.2994,-0.0498,5.4996,1.9448,163.7908
139,2023-11-21,LTH,76.0148,80.2118,30.2171,1.078,0.9698,0.7628,0.2619,-0.5577,0.1995,-0.7572,0.1675,0.2922,-0.1247,5.5217,1.8109,46.9829
140,2023-11-20,LTH,98.3435,81.8829,32.1439,1.1771,0.992,0.7869,0.313,-0.6131,0.1939,-0.8071,0.1142,0.3119,-0.1977,5.7602,2.1833,99.8214
141,2023-11-17,LTH,111.1533,76.9863,24.4003,1.1529,1.0193,0.7792,0.3208,-0.6746,0.1809,-0.8555,0.0414,0.3171,-0.2757,5.7711,2.2646,89.7436
142,2023-11-16,LTH,100.5252,57.0745,0.9283,1.1637,0.977,0.7487,0.2997,-0.7399,0.1608,-0.9008,-0.048,0.3069,-0.3549,5.6104,2.1453,50.1302
143,2023-11-15,LTH,132.9195,64.2647,8.1041,1.2806,0.9315,0.7102,0.3025,-0.7966,0.1444,-0.941,-0.1258,0.3059,-0.4317,5.3711,2.1922,100.4493
144,2023-11-14,LTH,114.721,47.4481,-8.2321,1.2191,0.9512,0.6259,0.3176,-0.8573,0.1198,-0.9771,-0.2222,0.2859,-0.5081,4.7765,2.3401,160.0379
145,2023-11-13,LTH,66.1111,-0.5406,-56.4111,1.1483,0.9452,0.483,0.3353,-0.9224,0.0847,-1.007,-0.3411,0.2385,-0.5796,3.7186,2.5211,-4.5872
146,2023-11-10,LTH,79.6066,-2.562,-60.2099,1.1972,0.9642,0.3671,0.4338,-0.9606,0.0675,-1.0282,-0.4084,0.2308,-0.6392,2.8337,3.3025,36.9743
147,2023-11-09,LTH,95.9575,-3.0074,-62.735,1.1419,0.9539,0.1833,0.4998,-1.0043,0.0408,-1.045,-0.4975,0.1994,-0.6969,1.4193,3.8697,55.192
148,2023-11-08,LTH,145.2516,7.8368,-54.1536,1.132,0.9359,-0.0148,0.5693,-1.0387,0.0166,-1.0552,-0.5755,0.1712,-0.7468,-0.115,4.4766,110.3277
149,2023-11-07,LTH,142.9398,-17.8002,-81.2182,0.9594,0.9208,-0.3198,0.4614,-1.0854,-0.0261,-1.0594,-0.6953,0.0943,-0.7896,-2.4807,3.7098,104.0966
150,2023-11-06,LTH,38.3458,-58.02,-125.2796,0.8817,0.8213,-0.6856,0.2163,-1.1345,-0.0817,-1.0529,-0.8379,-0.0248,-0.8132,-5.3262,1.7776,78.6584
151,2023-11-03,LTH,22.3337,-60.9952,-129.3015,0.8872,0.8429,-0.9298,0.0637,-1.14,-0.1075,-1.0325,-0.8928,-0.0858,-0.807,-7.1674,0.5249,142.3933
152,2023-11-02,LTH,-33.8135,-106.737,-178.2938,0.843,0.8234,-1.1688,-0.2441,-1.1519,-0.1463,-1.0056,-0.9733,-0.1878,-0.7855,-8.9512,-2.0186,118.6674
153,2023-11-01,LTH,-81.2581,-169.611,-236.8373,0.7522,0.7457,-1.3102,-0.5722,-1.1445,-0.1755,-0.969,-1.0191,-0.2805,-0.7386,-9.9337,-4.7038,-114.5686
154,2023-10-31,LTH,-75.0244,-176.5843,-226.9754,0.7751,0.7992,-1.2345,-0.7377,-1.0862,-0.1611,-0.9251,-0.9467,-0.2782,-0.6684,-9.1805,-5.8957,-36.9027
155,2023-10-30,LTH,-92.8187,-213.4326,-239.7379,0.7945,0.7789,-1.1643,-0.8851,-1.0401,-0.1553,-0.8848,-0.8974,-0.2986,-0.5989,-8.5197,-6.9034,-51.614
156,2023-10-27,LTH,-142.0499,-293.8187,-275.7081,0.7903,0.7584,-1.0308,-0.9352,-0.9872,-0.1411,-0.846,-0.8267,-0.3024,-0.5242,-7.4177,-7.0976,-86.2546
157,2023-10-26,LTH,-200.7179,-342.6729,-268.7291,0.7969,0.7774,-0.7578,-0.7792,-0.908,-0.0972,-0.8107,-0.6826,-0.2339,-0.4486,-5.3427,-5.7031,-109.0967
158,2023-10-25,LTH,-280.5981,-347.6948,-226.161,0.7829,0.7725,-0.4518,-0.5286,-0.8289,-0.0424,-0.7864,-0.5203,-0.1301,-0.3902,-3.1249,-3.737,-166.6667
159,2023-10-24,LTH,-82.0457,-88.0663,-96.6595,0.9439,0.9292,-0.1383,-0.2022,-0.7517,0.0241,-0.7758,-0.3412,0.0165,-0.3576,-0.9399,-1.3823,-42.5248
160,2023-10-23,LTH,-135.6936,-124.7077,-109.8096,0.9903,0.9315,-0.0909,-0.1582,-0.7517,0.0301,-0.7819,-0.3296,0.0321,-0.3617,-0.6157,-1.0742,-96.8239
161,2023-10-20,LTH,-99.4167,-114.5427,-104.2517,1.0155,0.9621,-0.0122,-0.0697,-0.7485,0.0409,-0.7894,-0.308,0.0618,-0.3698,-0.0823,-0.4699,-128.858
162,2023-10-19,LTH,-3.089,-44.8213,-81.5544,1.044,0.8975,0.0612,0.0004,-0.7496,0.0501,-0.7996,-0.2932,0.092,-0.3852,0.412,0.0024,-29.6717
163,2023-10-18,LTH,49.8457,-6.5927,-68.1251,1.0211,0.9368,0.0915,0.0463,-0.759,0.0532,-0.8121,-0.2966,0.1116,-0.4082,0.615,0.3104,34.427
164,2023-10-17,LTH,86.7445,18.497,-57.6309,1.0235,0.9419,0.0648,0.0925,-0.7777,0.0477,-0.8254,-0.3231,0.113,-0.4361,0.4355,0.6217,51.5454
165,2023-10-16,LTH,14.5177,-59.1184,-92.2578,0.9746,0.9239,-0.0304,0.0959,-0.8078,0.0296,-0.8373,-0.3807,0.0837,-0.4644,-0.2046,0.6492,-49.3367
166,2023-10-13,LTH,-25.9286,-89.9365,-109.5388,0.9533,0.8945,-0.0958,0.1046,-0.8263,0.0184,-0.8447,-0.4172,0.0681,-0.4853,-0.645,0.7094,-45.9673
167,2023-10-12,LTH,33.2344,-34.8223,-83.536,0.9807,0.8935,-0.0967,0.149,-0.8266,0.0228,-0.8493,-0.4128,0.0895,-0.5023,-0.6491,1.0067,42.2775
168,2023-10-11,LTH,99.1774,12.22,-56.5904,1.0252,0.9117,-0.1241,0.1019,-0.8353,0.0197,-0.855,-0.4287,0.096,-0.5247,-0.8311,0.6879,121.0352
169,2023-10-10,LTH,18.0373,-57.2041,-101.064,1.0243,0.8901,-0.2515,-0.1005,-0.8714,-0.0115,-0.86,-0.515,0.0337,-0.5487,-1.6884,-0.6837,84.3422
170,2023-10-09,LTH,-96.9803,-125.0209,-156.4359,0.9462,0.8384,-0.3444,-0.263,-0.8958,-0.0387,-0.8571,-0.5842,-0.027,-0.5571,-2.3122,-1.7978,-40.8346
171,2023-10-06,LTH,-157.1943,-135.8609,-172.1132,0.9418,0.8273,-0.3341,-0.2692,-0.8905,-0.0431,-0.8474,-0.5896,-0.0392,-0.5504,-2.2312,-1.8301,-77.4431
172,2023-10-05,LTH,-282.9036,-150.0329,-188.7377,0.9306,0.8387,-0.2936,-0.1973,-0.8741,-0.0375,-0.8367,-0.5686,-0.028,-0.5406,-1.9465,-1.3292,-160.9477
173,2023-10-04,LTH,-111.5334,-88.9344,-135.1106,0.9344,0.8768,-0.2149,-0.0585,-0.8472,-0.0199,-0.8273,-0.5192,0.0144,-0.5336,-1.4127,-0.3899,-91.5813
174,2023-10-03,LTH,-88.8692,-88.2249,-133.6987,0.9682,0.9096,-0.2072,0.0044,-0.8376,-0.0153,-0.8223,-0.5067,0.0305,-0.5372,-1.354,0.0293,-73.2132
175,2023-10-02,LTH,60.9848,-58.0501,-104.8551,1.0,0.9336,-0.2334,0.0148,-0.834,-0.0155,-0.8185,-0.5078,0.037,-0.5448,-1.5176,0.0975,110.0126
176,2023-09-29,LTH,18.7291,-74.5286,-115.0178,1.0126,0.9157,-0.3131,-0.046,-0.8449,-0.0303,-0.8146,-0.5457,0.0084,-0.554,-2.03,-0.3038,115.8086
177,2023-09-28,LTH,-66.924,-100.2177,-127.8193,0.9189,0.8922,-0.382,-0.0918,-0.8495,-0.0425,-0.807,-0.5738,-0.0176,-0.5561,-2.4666,-0.6066,-1.1807
178,2023-09-27,LTH,-87.4379,-118.2423,-130.0583,0.9449,0.8914,-0.4326,-0.1338,-0.846,-0.0495,-0.7964,-0.586,-0.0343,-0.5517,-2.7781,-0.881,-74.8021
179,2023-09-26,LTH,-98.9858,-135.2057,-128.7185,0.9135,0.8883,-0.4983,-0.1584,-0.8409,-0.0569,-0.784,-0.5972,-0.0541,-0.5431,-3.1812,-1.0396,-102.514
180,2023-09-25,LTH,-77.0219,-131.2232,-115.5995,0.9425,0.9099,-0.4877,-0.1216,-0.82,-0.0502,-0.7698,-0.5713,-0.0416,-0.5296,-3.0885,-0.7906,-66.6442
181,2023-09-22,LTH,-90.2475,-149.1406,-113.3771,0.9321,0.9408,-0.5194,-0.1638,-0.8123,-0.0551,-0.7573,-0.5756,-0.0564,-0.5192,-3.2701,-1.0603,-77.798
182,2023-09-21,LTH,-94.8213,-160.5169,-107.8963,0.9159,0.9148,-0.5117,-0.2124,-0.7959,-0.0524,-0.7435,-0.5596,-0.0545,-0.5051,-3.1992,-1.3642,-70.5128
